id_binyan,lat,lon,height,height_source,floors,height_recorded,height_dsm,building_type,building_name,year
179,32.0561826,34.7776631,10.49,recorded,1.0,10.49,10.940001,מבנה רגיל,,1940.0
186,32.0497549,34.7928362,8.71,recorded,1.0,8.71,6.345001,מבנה ציבור,,1981.0
204,32.0554815,34.7892515,7.67,recorded,2.0,7.67,6.285,מבנה רגיל,,1950.0
211,32.055257,34.7861591,5.03,recorded,1.0,5.03,2.0309343,מבנה רגיל,,
218,32.0553739,34.7857835,11.3,recorded,2.0,11.3,9.105,מבנה רגיל,,1954.0
229,32.0556451,34.7878918,4.7,recorded,1.0,4.7,2.8949244,מבנה רגיל,,
236,32.0550623,34.7898065,5.83,recorded,1.0,5.83,3.9799995,מבנה רגיל,,1949.0
243,32.0550948,34.7890375,10.89,recorded,1.0,10.89,8.609454,מבנה רגיל,,1993.0
254,32.055096,34.7912145,7.17,recorded,1.0,7.17,5.727662,מבנה רגיל,,1952.0
261,32.0554985,34.7871078,9.45,recorded,2.0,9.45,5.967469,מבנה רגיל,,1952.0
268,32.0548733,34.7924194,6.3,recorded,1.0,6.3,3.3100014,מבנה רגיל,,0.0
279,32.056388,34.7883698,12.74,recorded,1.0,12.74,8.966972,מבנה רגיל,,
586,32.0518116,34.7891067,13.2,recorded,3.0,13.2,10.567878,מבנה רגיל,,1949.0
588,32.0521131,34.7890885,8.99,recorded,2.0,8.99,5.6179113,מבנה רגיל,,1953.0
603,32.0488789,34.7953436,11.31,recorded,2.0,11.31,8.33,מבנה רגיל,,1996.0
605,32.0526634,34.7885526,10.87,recorded,3.0,10.87,9.807131,מבנה רגיל,,1949.0
620,32.0481277,34.7904361,8.67,recorded,1.0,8.67,2.9894445,מבנה רגיל,,
622,32.0491616,34.790401,9.67,recorded,1.0,9.67,9.219999,מבנה רגיל,,
637,32.0502013,34.7930793,7.95,recorded,2.0,7.95,5.865,מבנה רגיל,,1951.0
639,32.0532596,34.7918659,4.48,recorded,1.0,4.48,2.6288798,מבנה רגיל,,1949.0
655,32.0542668,34.7897488,10.87,recorded,1.0,10.87,11.130001,מבנה רגיל,,1970.0
657,32.0542327,34.790178,11.83,recorded,2.0,11.83,10.994999,מבנה רגיל,,1952.0
672,32.0501723,34.7945481,7.51,recorded,2.0,7.51,4.7329483,מבנה רגיל,,1950.0
674,32.0502353,34.7939804,9.68,recorded,3.0,9.68,7.5008607,מבנה רגיל,,1985.0
689,32.0533174,34.7937104,6.42,recorded,1.0,6.42,4.2713814,מבנה רגיל,,1949.0
704,32.0512812,34.7930152,4.72,recorded,1.0,4.72,3.7839718,מבנה רגיל,,1949.0
708,32.0543098,34.7893018,14.23,recorded,3.0,14.23,11.835955,מבנה רגיל,,1948.0
723,32.0516807,34.7888402,11.72,recorded,1.0,11.72,12.23163,מבנה רגיל,,1954.0
725,32.0517318,34.7887467,16.5,recorded,2.0,16.5,5.3660493,מבנה רגיל,,1949.0
740,32.052293,34.7893406,8.78,recorded,2.0,8.78,7.74,מבנה רגיל,,1950.0
742,32.0524062,34.7893775,7.53,recorded,1.0,7.53,5.572964,מבנה רגיל,,1950.0
757,32.0505964,34.7871934,11.68,recorded,2.0,11.68,10.958062,מבנה רגיל,,1956.0
759,32.0508911,34.7885018,6.76,recorded,2.0,6.76,5.209999,מבנה רגיל,,1949.0
774,32.0505799,34.7894144,4.55,recorded,1.0,4.55,1.9049988,מבנה ארעי,,
776,32.050665,34.7892363,7.43,recorded,2.0,7.43,5.205,מבנה רגיל,,1956.0
791,32.0498397,34.7890716,11.18,recorded,3.0,11.18,8.708513,מבנה רגיל,,1959.0
793,32.0514192,34.7883753,11.02,recorded,2.0,11.02,5.7165327,מבנה רגיל,,1949.0
808,32.0534556,34.7889797,9.42,recorded,2.0,9.42,6.23485,מבנה רגיל,,1951.0
810,32.0530154,34.7891456,14.21,recorded,3.0,14.21,11.395,מבנה רגיל,,1949.0
823,32.0526904,34.7890477,11.15,recorded,3.0,11.15,9.46237,מבנה רגיל,,1949.0
825,32.0524708,34.7889984,6.94,recorded,1.0,6.94,5.200001,מבנה רגיל,,1950.0
840,32.053778,34.7878727,8.42,recorded,2.0,8.42,5.6949997,מבנה רגיל,,1949.0
842,32.0537817,34.7877216,10.37,recorded,2.0,10.37,8.171665,מבנה רגיל,,1952.0
857,32.0502707,34.7900534,6.2,recorded,2.0,6.2,5.615,מבנה רגיל,,1955.0
859,32.0504967,34.7901017,8.01,recorded,2.0,8.01,6.0365763,מבנה רגיל,,1951.0
271,32.0562922,34.7914487,8.9,recorded,2.0,8.9,6.965,מבנה ציבור,בית ספר- מודיעים,1970.0
278,32.0555893,34.7891892,13.59,recorded,1.0,13.59,14.000053,מבנה רגיל,,
306,32.0513917,34.7872426,11.43,recorded,2.0,11.43,8.887726,מבנה רגיל,,1950.0
308,32.0506136,34.7928225,11.38,recorded,3.0,11.38,8.860001,מבנה רגיל,,1951.0
310,32.049045,34.7953104,5.26,recorded,1.0,5.26,3.6500015,מבנה רגיל,,1949.0
315,32.0531674,34.7918645,10.58,recorded,1.0,10.58,9.025002,מבנה רגיל,,1989.0
317,32.0533062,34.7904758,7.6,recorded,2.0,7.6,7.7905555,מבנה רגיל,,1941.0
340,32.0507745,34.7943919,8.22,recorded,2.0,8.22,6.8770843,מבנה רגיל,,1949.0
342,32.0506803,34.7939556,9.04,recorded,2.0,9.04,6.74,מבנה רגיל,,1949.0
349,32.0525566,34.791705,8.41,recorded,1.0,8.41,5.455,מבנה רגיל,,1952.0
351,32.0521258,34.7908743,6.01,recorded,1.0,6.01,4.0096226,מבנה רגיל,,1949.0
374,32.0537359,34.7921881,7.71,recorded,1.0,7.71,5.243272,מבנה ציבור,מועדון התקווה,1950.0
376,32.0537068,34.7918063,4.34,recorded,1.0,4.34,4.217902,מבנה רגיל,,1950.0
383,32.0543029,34.7893838,10.21,recorded,2.0,10.21,9.339389,מבנה רגיל,,1953.0
385,32.052952,34.7908392,3.57,recorded,1.0,3.57,5.405782,מבנה רגיל,,1949.0
408,32.0527959,34.7900831,6.49,recorded,1.0,6.49,5.0367503,מבנה רגיל,,1957.0
410,32.0536137,34.788119,7.89,recorded,2.0,7.89,4.970001,מבנה רגיל,,1950.0
415,32.0536384,34.7879405,5.34,recorded,1.0,5.34,5.0999985,מבנה רגיל,,1949.0
417,32.0494487,34.7918219,8.52,recorded,2.0,8.52,9.045,מבנה רגיל,,1949.0
440,32.0501572,34.7916261,10.18,recorded,3.0,10.18,8.630001,מבנה רגיל,,1949.0
442,32.0503039,34.7916579,4.74,recorded,1.0,4.74,5.8999996,מבנה רגיל,,1953.0
449,32.0486814,34.7903281,10.01,recorded,2.0,10.01,7.1949997,מבנה רגיל,,1950.0
451,32.0484066,34.7901617,6.2,recorded,1.0,6.2,5.450723,מבנה רגיל,,1951.0
474,32.0533551,34.7908075,4.08,recorded,1.0,4.08,4.067068,מבנה רגיל,,1934.0
483,32.0494916,34.7920622,7.96,recorded,2.0,7.96,7.115,מבנה רגיל,,1950.0
508,32.0497394,34.7901165,5.65,recorded,2.0,5.65,7.8100014,מבנה ציבור,,1951.0
510,32.0488223,34.7902551,10.3,recorded,3.0,10.3,9.68,מבנה רגיל,,1949.0
515,32.0501383,34.7915022,6.25,recorded,1.0,6.25,4.302011,מבנה רגיל,,1940.0
517,32.0542804,34.7896438,9.27,recorded,3.0,9.27,11.354091,מבנה רגיל,,1954.0
540,32.0485553,34.7907094,6.84,recorded,2.0,6.84,6.83,מבנה רגיל,,1956.0
542,32.0542392,34.79007,14.78,recorded,2.0,14.78,9.402604,מבנה רגיל,,1958.0
549,32.051526,34.7871425,10.14,recorded,2.0,10.14,5.54111,מבנה רגיל,,1954.0
849,32.049934,34.789827,8.48,recorded,2.0,8.48,5.635,מבנה רגיל,,1950.0
867,32.0492703,34.7896962,9.97,recorded,2.0,9.97,9.51749,מבנה רגיל,,1950.0
869,32.0493809,34.7898768,14.9,recorded,1.0,14.9,12.961321,מבנה רגיל,,1958.0
883,32.048031,34.7920332,7.79,recorded,1.0,7.79,5.1324058,מבנה רגיל,,1958.0
900,32.0486796,34.7924117,8.89,recorded,1.0,8.89,8.437094,מבנה רגיל,,1949.0
901,32.0486928,34.7912627,14.21,recorded,3.0,14.21,12.264999,מבנה רגיל,,1993.0
918,32.051901,34.7869989,5.09,recorded,1.0,5.09,2.6538332,מבנה רגיל,,1947.0
919,32.0481341,34.794974,5.63,recorded,1.0,5.63,2.7150002,מבנה רגיל,,1961.0
933,32.0504467,34.7951714,20.01,recorded,5.0,20.01,17.341825,מבנה ציבור,,1985.0
936,32.0533836,34.7933764,9.75,recorded,2.0,9.75,7.9350014,מבנה רגיל,,1986.0
951,32.0475236,34.7917697,9.22,recorded,2.0,9.22,7.501925,מבנה רגיל,,
952,32.0494788,34.7975739,5.03,recorded,1.0,5.03,3.955,מבנה ארעי,,
969,32.0481257,34.7939113,12.16,recorded,3.0,12.16,9.510207,מבנה רגיל,,1949.0
970,32.048256,34.7939258,9.36,recorded,1.0,9.36,7.54662,מבנה רגיל,,1949.0
984,32.0478235,34.7918609,8.55,recorded,2.0,8.55,5.765435,מבנה רגיל,,1950.0
987,32.0499443,34.7943657,10.17,recorded,3.0,10.17,7.796037,מבנה רגיל,,1950.0
1001,32.0489068,34.7886184,10.81,recorded,1.0,10.81,9.231836,מבנה ציבור,,
1002,32.0488984,34.7912893,4.32,recorded,1.0,4.32,3.295,מבנה רגיל,,1949.0
1019,32.0483696,34.7912818,12.64,recorded,1.0,12.64,9.525,מבנה ארעי,,
1020,32.0513223,34.7887942,11.81,recorded,3.0,11.81,12.635,מבנה רגיל,,1949.0
1034,32.0539402,34.788035,11.3,recorded,3.0,11.3,12.439458,מבנה רגיל,,0.0
1037,32.0513782,34.79226,7.53,recorded,1.0,7.53,4.4449997,מבנה רגיל,,1960.0
1052,32.0508667,34.7938618,9.43,recorded,3.0,9.43,6.9719305,מבנה רגיל,,1949.0
1053,32.053078,34.7926888,4.38,recorded,1.0,4.38,3.4650002,מבנה רגיל,,1954.0
1070,32.0505095,34.7876608,12.73,recorded,3.0,12.73,11.135065,מבנה רגיל,,1955.0
1071,32.050524,34.7868237,15.66,recorded,4.0,15.66,13.250692,מבנה רגיל,,1996.0
1085,32.0533486,34.7902121,13.63,recorded,3.0,13.63,11.109532,מבנה רגיל,,1949.0
1088,32.0534892,34.7901812,6.51,recorded,2.0,6.51,4.9994774,מבנה רגיל,,1957.0
1102,32.0517415,34.7920853,2.8,recorded,1.0,2.8,-0.47999954,מבנה ארעי,,
1120,32.0518274,34.7911749,4.92,recorded,2.0,4.92,4.0234137,מבנה רגיל,,1949.0
1121,32.0528778,34.7901149,7.8,recorded,1.0,7.8,3.4452443,מבנה רגיל,,1958.0
1135,32.0519279,34.7906719,12.0,recorded,3.0,12.0,9.326038,מבנה רגיל,,1950.0
551,32.0483036,34.7972425,14.62,recorded,3.0,14.62,11.146135,מבנה רגיל,,1990.0
574,32.0484827,34.796964,2.7,recorded,1.0,2.7,0.2214301,מבנה ארעי,,
576,32.050411,34.7928613,6.08,recorded,1.0,6.08,4.2474413,מבנה רגיל,,
583,32.0533827,34.7905167,8.47,recorded,1.0,8.47,11.367563,מבנה רגיל,,1951.0
585,32.0518444,34.789054,10.26,recorded,3.0,10.26,8.60297,מבנה רגיל,,
608,32.0533323,34.7884862,8.33,recorded,1.0,8.33,6.8499994,מבנה רגיל,,1953.0
610,32.053415,34.7878698,11.92,recorded,3.0,11.92,8.867949,מבנה רגיל,,1949.0
617,32.047941,34.7929239,3.24,recorded,1.0,3.24,3.5149994,מבנה רגיל,,1949.0
619,32.048124,34.7904954,1.56,recorded,1.0,1.56,1.0007316,מבנה רגיל,,
642,32.0532236,34.793669,5.11,recorded,1.0,5.11,1.651255,מבנה רגיל,,1949.0
644,32.0486158,34.7906174,8.32,recorded,2.0,8.32,6.4850006,מבנה רגיל,,1987.0
649,32.0489775,34.7892552,13.51,recorded,2.0,13.51,8.122585,מבנה רגיל,,1963.0
652,32.049003,34.7904474,10.31,recorded,1.0,10.31,6.1899986,מבנה רגיל,,
675,32.0502498,34.7934811,10.9,recorded,3.0,10.9,8.530769,מבנה רגיל,,1950.0
677,32.0504755,34.7936474,6.24,recorded,1.0,6.24,2.8834066,מבנה רגיל,,1950.0
684,32.0518549,34.7933459,8.62,recorded,2.0,8.62,6.719733,מבנה רגיל,,1949.0
686,32.0519173,34.7876499,9.04,recorded,2.0,9.04,5.845001,מבנה רגיל,,1949.0
711,32.0541471,34.7911623,15.06,recorded,3.0,15.06,12.452985,מבנה רגיל,,1962.0
713,32.0530529,34.7908756,5.11,recorded,2.0,5.11,6.2756877,מבנה רגיל,,1949.0
720,32.0515267,34.7896551,10.9,recorded,1.0,10.9,5.049999,מבנה רגיל,,1953.0
722,32.0515542,34.7885009,8.4,recorded,2.0,8.4,6.244999,מבנה רגיל,,1967.0
745,32.0507871,34.7889575,8.17,recorded,2.0,8.17,6.970001,מבנה רגיל,,1960.0
747,32.0501018,34.7891773,3.66,recorded,1.0,3.66,4.901945,מבנה רגיל,,1953.0
752,32.0502187,34.7889112,8.35,recorded,2.0,8.35,5.920494,מבנה רגיל,,1951.0
754,32.0505541,34.7881022,8.24,recorded,2.0,8.24,6.130001,מבנה רגיל,,1952.0
777,32.0506859,34.7895138,9.8,recorded,2.0,9.8,8.047517,מבנה רגיל,,1956.0
779,32.0516309,34.7879171,10.29,recorded,2.0,10.29,6.33179,מבנה רגיל,,1950.0
786,32.0508528,34.7895561,11.19,recorded,2.0,11.19,8.255978,מבנה רגיל,,1949.0
788,32.0509532,34.7897814,5.29,recorded,1.0,5.29,1.4693162,מבנה רגיל,,
811,32.0531897,34.7891898,14.53,recorded,3.0,14.53,13.275002,מבנה רגיל,,1949.0
813,32.0530931,34.7894014,9.77,recorded,1.0,9.77,5.931851,מבנה רגיל,,1949.0
820,32.0526197,34.7888445,9.57,recorded,2.0,9.57,6.66,מבנה רגיל,,1950.0
822,32.0527787,34.7890674,6.38,recorded,2.0,6.38,5.41,מבנה רגיל,,1960.0
875,32.0475835,34.7893825,13.62,recorded,4.0,13.62,13.00567,מבנה רגיל,,1956.0
877,32.0477455,34.7931536,6.08,recorded,1.0,6.08,4.1400743,מבנה ציבור,,1949.0
892,32.048309,34.7901294,4.85,recorded,1.0,4.85,4.46108,מבנה רגיל,,1949.0
894,32.0483717,34.7922766,7.47,recorded,2.0,7.47,7.417605,מבנה רגיל,,1949.0
909,32.0487912,34.7904032,11.68,recorded,2.0,11.68,8.91,מבנה רגיל,,1952.0
911,32.0488817,34.7914451,6.68,recorded,2.0,6.68,6.0707273,מבנה רגיל,,1949.0
926,32.0499102,34.7983496,1.81,recorded,1.0,1.81,2.119999,מבנה ארעי,,
928,32.050142,34.7938968,12.02,recorded,2.0,12.02,5.5840144,מבנה רגיל,,1974.0
941,32.0479517,34.7909226,12.4,recorded,1.0,12.4,3.6103835,מבנה רגיל,,1949.0
943,32.0527391,34.79173,15.35,recorded,3.0,15.35,13.724609,מבנה רגיל,,2001.0
959,32.0477446,34.7950155,9.33,recorded,1.0,9.33,5.0447354,מבנה רגיל,,1952.0
976,32.0499611,34.7983347,4.02,recorded,1.0,4.02,1.5671128,מבנה ארעי,,
978,32.0478865,34.7914854,10.67,recorded,2.0,10.67,9.412891,מבנה רגיל,,1949.0
993,32.0483712,34.7939135,5.84,recorded,1.0,5.84,2.8250008,מבנה רגיל,,1951.0
995,32.0486891,34.7926929,7.82,recorded,2.0,7.82,6.1917205,מבנה רגיל,,1949.0
1010,32.0490243,34.7920966,6.55,recorded,1.0,6.55,6.49,מבנה ארעי,,
1012,32.0490942,34.7914871,6.15,recorded,2.0,6.15,5.8849983,מבנה רגיל,,1950.0
1027,32.0518203,34.7931375,7.01,recorded,2.0,7.01,5.1446195,מבנה רגיל,,1949.0
1029,32.0519791,34.7931688,4.07,recorded,1.0,4.07,3.0171423,מבנה רגיל,,1949.0
1042,32.051879,34.785778,11.98,recorded,1.0,11.98,7.4927626,מבנה רגיל,,1984.0
1044,32.0521095,34.7859091,8.97,recorded,2.0,8.97,6.5233836,מבנה רגיל,,1988.0
1046,32.0520942,34.7864446,11.59,recorded,3.0,11.59,8.763145,מבנה רגיל,,1950.0
1060,32.0512969,34.7870681,5.02,recorded,1.0,5.02,5.348459,מבנה רגיל,,1951.0
1062,32.0508434,34.7897751,11.55,recorded,2.0,11.55,8.401086,מבנה רגיל,,1949.0
1079,32.0520427,34.791308,11.73,recorded,3.0,11.73,11.185001,מבנה רגיל,,1951.0
1094,32.0494397,34.7955895,3.8,recorded,1.0,3.8,2.5737495,מבנה ארעי,,
1096,32.0495098,34.7953957,9.52,recorded,1.0,9.52,-0.7200012,מבנה ארעי,,
1111,32.0503593,34.7906411,9.26,recorded,2.0,9.26,6.430989,מבנה ציבור,,1948.0
1113,32.0508129,34.7940975,10.69,recorded,3.0,10.69,11.479532,מבנה רגיל,,1994.0
1128,32.0509244,34.7918637,9.06,recorded,2.0,9.06,7.285,מבנה רגיל,,1963.0
1130,32.0511698,34.7864717,16.34,recorded,4.0,16.34,14.733642,מבנה רגיל,,1966.0
7,32.0542158,34.7760751,4.37,recorded,1.0,4.37,2.5949993,מבנה ארעי,,
8,32.0541491,34.7762527,11.05,recorded,2.0,11.05,4.691684,מבנה רגיל,,1950.0
21,32.053887,34.7774141,12.38,recorded,3.0,12.38,10.535,מבנה רגיל,,1949.0
22,32.0563285,34.7765975,15.34,recorded,4.0,15.34,12.334999,מבנה רגיל,,1940.0
25,32.0573354,34.7771143,15.78,recorded,4.0,15.78,14.49566,מבנה רגיל,,1953.0
40,32.0564267,34.7778162,20.41,recorded,3.0,20.41,16.597284,מבנה רגיל,,1941.0
57,32.0572759,34.777238,4.62,recorded,1.0,4.62,2.8591728,מבנה רגיל,,1941.0
58,32.05721,34.7779484,5.67,recorded,1.0,5.67,6.333983,מבנה רגיל,,
72,32.055099,34.7775111,12.29,recorded,2.0,12.29,8.955666,מבנה רגיל,,1950.0
75,32.0546038,34.7773977,10.44,recorded,2.0,10.44,8.955,מבנה רגיל,,1949.0
89,32.0548626,34.7774579,11.15,recorded,2.0,11.15,8.279999,מבנה רגיל,,1930.0
90,32.0550176,34.7789413,7.36,recorded,1.0,7.36,7.4799995,מבנה רגיל,,1952.0
107,32.0552371,34.7795176,16.66,recorded,1.0,16.66,7.800337,מבנה רגיל,,1984.0
108,32.05584,34.7772746,5.55,recorded,1.0,5.55,6.7749996,מבנה רגיל,,
122,32.0544445,34.7762439,9.43,recorded,1.0,9.43,5.369999,מבנה רגיל,,
125,32.0543997,34.7764695,6.59,recorded,1.0,6.59,4.5550003,מבנה רגיל,,1938.0
139,32.0558003,34.7776929,6.77,recorded,1.0,6.77,4.7901964,מבנה רגיל,,1948.0
140,32.055184,34.7762556,13.27,recorded,3.0,13.27,11.739655,מבנה רגיל,,1958.0
157,32.0546764,34.7756007,19.83,recorded,4.0,19.83,17.534027,מבנה רגיל,,1946.0
158,32.054643,34.7756796,19.26,recorded,2.0,19.26,9.8898115,מבנה רגיל,,1951.0
172,32.0562386,34.7771251,5.82,recorded,1.0,5.82,4.0317545,מבנה רגיל,,1939.0
175,32.0553295,34.7773497,9.16,recorded,1.0,9.16,5.424999,מבנה רגיל,,
189,32.0527298,34.7900682,9.46,recorded,2.0,9.46,6.1705256,מבנה רגיל,,1953.0
190,32.0509698,34.7938907,8.23,recorded,1.0,8.23,5.8096976,מבנה רגיל,,1950.0
207,32.0544118,34.787166,12.49,recorded,4.0,12.49,12.882485,מבנה רגיל,,1961.0
208,32.0544222,34.7869522,15.64,recorded,3.0,15.64,11.271564,מבנה רגיל,,1959.0
222,32.0557528,34.7885384,8.76,recorded,2.0,8.76,6.4864683,מבנה רגיל,,1946.0
225,32.0552044,34.7875218,12.0,recorded,3.0,12.0,9.312062,מבנה רגיל,,1949.0
239,32.0551451,34.7901099,12.88,recorded,2.0,12.88,9.984045,מבנה רגיל,,1951.0
257,32.0547716,34.7919078,8.14,recorded,2.0,8.14,8.580744,מבנה רגיל,,1955.0
286,32.0566801,34.7878077,2.66,recorded,1.0,2.66,1.991363,מבנה ציבור,,
298,32.0506509,34.7938603,7.2,recorded,1.0,7.2,4.069039,מבנה רגיל,,1949.0
309,32.0506928,34.7928336,4.8,recorded,1.0,4.8,7.4435706,מבנה ציבור,,1962.0
316,32.0530433,34.7904255,11.27,recorded,1.0,11.27,7.1100006,מבנה רגיל,,1951.0
323,32.0507955,34.791899,2.99,recorded,2.0,2.99,5.4662824,מבנה רגיל,,1949.0
334,32.0491861,34.7903246,8.85,recorded,2.0,8.85,7.415001,מבנה רגיל,,1949.0
341,32.0504327,34.7934988,10.77,recorded,2.0,10.77,8.624567,מבנה רגיל,,1988.0
348,32.0504233,34.7925332,8.17,recorded,2.0,8.17,4.7172914,מבנה רגיל,,1949.0
359,32.0516541,34.7923353,7.83,recorded,1.0,7.83,5.107021,מבנה רגיל,,1953.0
366,32.0511125,34.7920832,8.31,recorded,2.0,8.31,4.690303,מבנה רגיל,,1956.0
373,32.0535171,34.7921294,8.15,recorded,1.0,8.15,7.2218685,מבנה רגיל,,1949.0
384,32.0528488,34.7908014,6.92,recorded,1.0,6.92,6.9164515,מבנה רגיל,,1952.0
391,32.0517495,34.7876686,12.64,recorded,3.0,12.64,9.406583,מבנה רגיל,,1948.0
398,32.0523921,34.7901481,14.06,recorded,1.0,14.06,8.770271,מבנה רגיל,,1950.0
409,32.0536757,34.7881239,8.02,recorded,1.0,8.02,4.790001,מבנה רגיל,,1952.0
416,32.0483016,34.7941174,10.2,recorded,3.0,10.2,8.43,מבנה רגיל,,1950.0
423,32.0482781,34.7922644,8.25,recorded,2.0,8.25,6.0575147,מבנה רגיל,,1949.0
434,32.050433,34.7907322,10.35,recorded,2.0,10.35,8.525714,מבנה רגיל,,1949.0
441,32.0502238,34.7916393,11.0,recorded,2.0,11.0,8.005001,מבנה רגיל,,1944.0
448,32.0481739,34.7897789,6.11,recorded,2.0,6.11,8.463919,מבנה רגיל,,1950.0
452,32.0482873,34.7902199,5.65,recorded,1.0,5.65,4.123928,מבנה רגיל,,1950.0
459,32.0496342,34.7944585,4.91,recorded,1.0,4.91,2.394999,מבנה רגיל,,1952.0
466,32.048182,34.7895296,5.89,recorded,2.0,5.89,7.215,מבנה רגיל,,1956.0
473,32.0528863,34.7906572,4.2,recorded,1.0,4.2,3.2212257,מבנה רגיל,,1949.0
477,32.0536573,34.7917905,5.85,recorded,1.0,5.85,5.5097523,מבנה רגיל,,1966.0
484,32.0495382,34.7920541,5.4,recorded,2.0,5.4,5.5649986,מבנה רגיל,,1950.0
491,32.0479616,34.7911739,10.17,recorded,3.0,10.17,8.085932,מבנה רגיל,,1949.0
502,32.0499478,34.7914623,5.48,recorded,1.0,5.48,4.885,מבנה רגיל,,1949.0
509,32.0489676,34.790932,6.23,recorded,1.0,6.23,4.415001,מבנה רגיל,,1959.0
516,32.0502146,34.7914943,8.68,recorded,2.0,8.68,5.668457,מבנה רגיל,,1949.0
527,32.0501746,34.7937511,11.22,recorded,3.0,11.22,8.25121,מבנה רגיל,,1985.0
534,32.0507571,34.787368,10.17,recorded,3.0,10.17,12.935001,מבנה רגיל,,2001.0
552,32.0507747,34.7897259,10.13,recorded,2.0,10.13,6.2923317,מבנה רגיל,,
14,32.0548815,34.7764025,17.64,recorded,4.0,17.64,14.293809,מבנה רגיל,,1955.0
16,32.0557978,34.776249,16.58,recorded,4.0,16.58,13.765139,מבנה רגיל,,1959.0
31,32.0551567,34.7759091,15.11,recorded,4.0,15.11,12.406769,מבנה רגיל,,1961.0
33,32.0537294,34.7767253,5.62,recorded,1.0,5.62,3.7600002,מבנה רגיל,,0.0
46,32.0568789,34.7772444,7.9,recorded,1.0,7.9,5.5238705,מבנה רגיל,,1938.0
48,32.0569667,34.777114,6.13,recorded,1.0,6.13,4.2204714,מבנה רגיל,,1969.0
50,32.0570356,34.7779105,13.66,recorded,3.0,13.66,11.643746,מבנה רגיל,,1938.0
63,32.0547637,34.7782766,14.3,recorded,1.0,14.3,11.673647,מבנה רגיל,,1949.0
65,32.0542738,34.7775652,13.22,recorded,3.0,13.22,10.976572,מבנה רגיל,,1939.0
80,32.0548233,34.7780096,12.27,recorded,3.0,12.27,10.639686,מבנה רגיל,,1949.0
82,32.0549006,34.7783438,10.89,recorded,1.0,10.89,6.5200005,מבנה רגיל,,1949.0
97,32.0550871,34.7790378,7.83,recorded,1.0,7.83,8.988368,מבנה רגיל,,1954.0
99,32.0551166,34.7781235,11.95,recorded,2.0,11.95,10.598913,מבנה רגיל,,1949.0
114,32.0544385,34.7759189,9.18,recorded,2.0,9.18,9.49,מבנה רגיל,,1949.0
116,32.0539486,34.776657,8.93,recorded,1.0,8.93,4.617183,מבנה רגיל,,0.0
131,32.0543107,34.7767843,7.54,recorded,1.0,7.54,3.9099998,מבנה רגיל,,
133,32.0539193,34.7768574,7.85,recorded,1.0,7.85,3.5100362,מבנה רגיל,,
148,32.0559421,34.7773178,7.3,recorded,1.0,7.3,7.4400005,מבנה רגיל,,
150,32.056088,34.7773628,4.51,recorded,1.0,4.51,2.4004886,מבנה רגיל,,1947.0
163,32.0551326,34.7764238,12.21,recorded,3.0,12.21,9.355,מבנה רגיל,,1958.0
165,32.0540398,34.7772024,9.63,recorded,2.0,9.63,7.4218087,מבנה רגיל,,1947.0
167,32.0555554,34.7773021,9.34,recorded,2.0,9.34,7.290001,מבנה רגיל,,1952.0
180,32.053745,34.7771273,7.85,recorded,1.0,7.85,4.2420983,מבנה רגיל,,
182,32.0553245,34.7897675,6.94,recorded,2.0,6.94,3.7999992,מבנה רגיל,,
